"idVotacao";"uriVotacao";"data";"descricao";"proposicao_id";"proposicao_uri";"proposicao_titulo";"proposicao_ementa";"proposicao_codTipo";"proposicao_siglaTipo";"proposicao_numero";"proposicao_ano"
"2223951-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2223951-18";"2019-10-16";"Aprovado requerimento do Líderes que nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, requeiro urgência para apreciação do PL 5.385/2019.";"2223951";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2223951";"PL 5385/2019";"Altera o art. 311 do Decreto-lei n° 2.848, de 7 de dezembro de 1940 - Código Penal, para dispor sobre adulteração de sinal identificador de veículo.";"139";"PL";"5385";"2019"
"2224061-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224061-2";"2019-10-08";"Aprovado";"2206203";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2206203";"PL 3267/2019";"Altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro.

NOVA EMENTA: Altera a Lei nº 9.503, de 23 de setembro de 1997 (Código de Trânsito Brasileiro), para modificar a composição do Conselho Nacional de Trânsito e ampliar o prazo de validade das habilitações; e dá outras providências.";"139";"PL";"3267";"2019"
"2224073-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224073-18";"2019-12-11";"Aprovado o Parecer.";"2224073";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2224073";"MSC 481/2019";"Adesão brasileira ao texto da Convenção Relativa à Transferência de Pessoas Condenadas, assinado em Estrasburgo, em 21 de março de 1983.";"411";"MSC";"481";"2019"
"2224112-4";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224112-4";"2019-10-22";"Aprovado";"2206203";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2206203";"PL 3267/2019";"Altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro.

NOVA EMENTA: Altera a Lei nº 9.503, de 23 de setembro de 1997 (Código de Trânsito Brasileiro), para modificar a composição do Conselho Nacional de Trânsito e ampliar o prazo de validade das habilitações; e dá outras providências.";"139";"PL";"3267";"2019"
"2224153-17";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224153-17";"2019-10-22";"Apresentado o Requerimento de Votação Nominal do Relatório, de autoria do Deputado Pedro Uczai.
A Votação Nominal do Relatório foi concedida de ofício.";"2190643";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2190643";"RCP 2/2019";"Requer a criação de Comissão Parlamentar de Inquérito, com a finalidade de investigar a prática de atos ilícitos e irregulares no âmbito do Banco Nacional de Desenvolvimento Econômico e Social (BNDES), ocorridas entre o ano de 2003 e 2015 e relacionados à internacionalização de empresas brasileiras.";"143";"RCP";"2";"2019"
"2224153-17";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224153-17";"2019-10-22";"Apresentado o Requerimento de Votação Nominal do Relatório, de autoria do Deputado Pedro Uczai.
A Votação Nominal do Relatório foi concedida de ofício.";"2224153";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2224153";"REL 1/2019 CPIBNDES";"Relatório final do Relator Dep. Altineu Côrtes.";"289";"REL";"1";"2019"
"2224153-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224153-18";"2019-10-22";"Aprovado o Relatório.
Votaram sim:19, não:10, abs.0:, total:29";"2190643";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2190643";"RCP 2/2019";"Requer a criação de Comissão Parlamentar de Inquérito, com a finalidade de investigar a prática de atos ilícitos e irregulares no âmbito do Banco Nacional de Desenvolvimento Econômico e Social (BNDES), ocorridas entre o ano de 2003 e 2015 e relacionados à internacionalização de empresas brasileiras.";"143";"RCP";"2";"2019"
"2224153-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224153-18";"2019-10-22";"Aprovado o Relatório.
Votaram sim:19, não:10, abs.0:, total:29";"2224153";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2224153";"REL 1/2019 CPIBNDES";"Relatório final do Relator Dep. Altineu Côrtes.";"289";"REL";"1";"2019"
"2224173-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224173-2";"2019-10-09";"Aprovado";"1198512";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1198512";"PEC 15/2015";"Insere parágrafo único no art. 193; inciso IX, no art. 206 e art. 212-A, todos na Constituição Federal, de forma a tornar o Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - Fundeb instrumento permanente de financiamento da educação básica pública, incluir o planejamento na ordem social e inserir  novo princípio no rol daqueles  com base nos quais a educação será ministrada, e revoga o art. 60 do Ato das Disposições Constitucionais Transitórias.

NOVA EMENTA: Altera a Constituição Federal para estabelecer critérios de distribuição da cota municipal do Imposto Sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação  (ICMS), para disciplinar a disponibilização de dados contábeis pelos entes federados, para tratar do planejamento na ordem social e para dispor sobre o Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação (Fundeb); altera o Ato das Disposições Constitucionais Transitórias; e dá outras providências";"136";"PEC";"15";"2015"
"2224203-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224203-5";"2019-11-20";"Aprovado o Parecer.";"2224203";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2224203";"SUG 63/2019 CLP";"Sugere Projeto de Decreto Legislativo que trata da composição, estruturação, competência e continuidade de funcionamento do Conselho Nacional de Economia Solidária.";"285";"SUG";"63";"2019"
"2224208-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224208-2";"2019-10-09";"Aprovado";"2222484";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2222484";"REQ 309/2019 CSSF";"Requer a realização de audiência pública conjunta, desta Comissão de Seguridade Social e Familia com a Comissão de Ciência e Tecnologia, Comunicação e Informática, destinada a debater a privatização da Fundação para o Remédio Popular ""Chopin Tavares de Lima"" - FURP.";"294";"REQ";"309";"2019"
"2224212-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224212-2";"2019-10-09";"Aprovado. Requerimento subscrito pelo Dep. Dr. Zacharias Calil";"2216172";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2216172";"REQ 267/2019 CSSF";"Requer a realização de Reuniões Técnicas do Grupo de Trabalho de Imunização e Cobertura Vacinal no País, no âmbito da Comissão de Seguridade Social e Família.";"147";"REQ";"267";"2019"
"2224228-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224228-2";"2019-10-09";"Aprovado";"2197504";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197504";"PEC 48/2019";"Altera o art. 166 da Constituição Federal para autorizar a transferência de recursos federais a Estados, ao Distrito Federal e a Municípios mediante emendas ao projeto de lei do orçamento anual.

NOVA EMENTA: Acrescenta o art. 166-A na Constituição Federal, para autorizar a transferência de recursos federais a Estados, ao Distrito Federal e a Municípios mediante emendas ao projeto de lei orçamentária anual.";"136";"PEC";"48";"2019"
"2224246-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224246-2";"2019-10-09";"Aprovado";"1555470";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1555470";"PL 2303/2015";"Dispõe sobre a inclusão das moedas virtuais e programas de milhagem aéreas na definição de ""arranjos de pagamento"" sob a supervisão do Banco Central";"139";"PL";"2303";"2015"
"2224287-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224287-2";"2019-10-09";"Aprovado";"2222582";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2222582";"REQ 310/2019 CSSF";"Requer que sejam convidados diversas autoridades  para particiaparem de Reunião Técnica do Grupo de Trabalho de Imunização e Cobertura Vacinal no País, no âmbito da Comissão de Seguridade Social e Família (CSSF).";"147";"REQ";"310";"2019"
"2224313-4";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224313-4";"2019-10-22";"Aprovado";"2206203";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2206203";"PL 3267/2019";"Altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro.

NOVA EMENTA: Altera a Lei nº 9.503, de 23 de setembro de 1997 (Código de Trânsito Brasileiro), para modificar a composição do Conselho Nacional de Trânsito e ampliar o prazo de validade das habilitações; e dá outras providências.";"139";"PL";"3267";"2019"
"2224348-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224348-2";"2019-10-09";"Aprovado.";"2199577";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199577";"REQ 52/2019 CVT";"Requer a realização de Mesa-Redonda desta Comissão no Município de São Paulo-SP para discutir os efeitos da Resolução nº 730/2018 do Contran (Curso EAD), bem como a obrigatoriedade de aulas noturnas e dos simuladores de direção nos Centros de Formação de Condutores.";"147";"REQ";"52";"2019"
"2224348-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224348-2";"2019-10-09";"Aprovado.";"2224348";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2224348";"REQ 130/2019 CVT";"Requer a modificação dos nomes originalmente convidados a participar da Mesa-Redonda desta Comissão de Viação e Transportes - CVT, consubstanciada no Requerimento nº 52/2019, de autoria deste Parlamentar, designada para o dia 26/10/2019, a ocorrer no município de São Paulo/SP, que discutirá os efeitos da Resolução nº 730/2018 do Contran (Curso EAD), bem como a obrigatoriedade de aulas noturnas e dos simuladores de direção nos Centros de Formação de Condutores.";"147";"REQ";"130";"2019"
"2224360-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224360-3";"2019-10-09";"Aprovado";"2222626";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2222626";"REQ 126/2019 CCTCI";"Requer a realização de audiência pública na Comissão de Ciência, Tecnologia, Comunicação e Informática, destinada a debater a privatização da Fundação para o Remédio Popular ""Chopin Tavares de Lima"" - FURP.";"294";"REQ";"126";"2019"
"2224375-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224375-3";"2019-10-15";"Aprovado";"490263";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/490263";"PL 8045/2010";"Código de Processo Penal.";"139";"PL";"8045";"2010"
"2224419-4";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224419-4";"2019-10-22";"Aprovado";"2206203";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2206203";"PL 3267/2019";"Altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro.

NOVA EMENTA: Altera a Lei nº 9.503, de 23 de setembro de 1997 (Código de Trânsito Brasileiro), para modificar a composição do Conselho Nacional de Trânsito e ampliar o prazo de validade das habilitações; e dá outras providências.";"139";"PL";"3267";"2019"
"2224427-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224427-2";"2019-10-23";"Aprovado.";"2224427";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2224427";"REQ 131/2019 CVT";"Requer a realização de audiência pública na Comissão de Viação e Transportes para debater o transporte rodoviário coletivo interestadual e internacional de passageiros";"294";"REQ";"131";"2019"
"2224463-4";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224463-4";"2019-10-22";"Aprovado";"2206203";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2206203";"PL 3267/2019";"Altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro.

NOVA EMENTA: Altera a Lei nº 9.503, de 23 de setembro de 1997 (Código de Trânsito Brasileiro), para modificar a composição do Conselho Nacional de Trânsito e ampliar o prazo de validade das habilitações; e dá outras providências.";"139";"PL";"3267";"2019"
"2224480-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224480-2";"2019-10-15";"Aprovado com subscrição da Deputada Carla Zambelli.";"947642";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/947642";"PL 399/2015";"Altera o art. 2º da Lei nº 11.343, de 23 de agosto de 2006, para viabilizar a comercialização de medicamentos que contenham extratos, substratos ou partes da planta Cannabis sativa em sua formulação.";"139";"PL";"399";"2015"
"2224486-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224486-2";"2019-10-16";"Aprovado. Subscrito pelos Deputados Laercio Oliveira e Fabio Ramalho.";"2206177";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2206177";"REQ 59/2019 CME";"Requer a realização de Audiência Pública, para obter informações sobre a construção da barragem de rejeitos da Bamim no município de Pindaí, no estado da Bahia, com a presença do Sr. Victor Hugo Froner Bicca, Diretor-Geral da ANM.";"294";"REQ";"59";"2019"
"2224502-4";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224502-4";"2019-10-22";"Aprovado";"2206203";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2206203";"PL 3267/2019";"Altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro.

NOVA EMENTA: Altera a Lei nº 9.503, de 23 de setembro de 1997 (Código de Trânsito Brasileiro), para modificar a composição do Conselho Nacional de Trânsito e ampliar o prazo de validade das habilitações; e dá outras providências.";"139";"PL";"3267";"2019"
"2224510-21";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224510-21";"2019-12-11";"Aprovado o Parecer.";"2224510";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2224510";"PL 5437/2019";"Altera a Lei nº 12.587, de 3 de janeiro de 2012, para obrigar que os pontos de embarque e desembarque de passageiros nos serviços de transporte público coletivo sejam dotados de cobertura.";"139";"PL";"5437";"2019"
"2224520-4";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224520-4";"2019-10-10";"Aprovado o Requerimento, com aditamento para inclusão dos seguintes convidados: Representante do Conselho Federal da OAB, Representante do Conselho Federal de Psicologia, Representante do Conselho Federal de Engenharia e Agronomia e Representante do Conselho Federal de Economia, indicados pelo Deputado Alencar Santana Braga.";"2211437";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2211437";"PEC 108/2019";"Dispõe sobre a natureza jurídica dos conselhos profissionais.";"136";"PEC";"108";"2019"
"2224520-4";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224520-4";"2019-10-10";"Aprovado o Requerimento, com aditamento para inclusão dos seguintes convidados: Representante do Conselho Federal da OAB, Representante do Conselho Federal de Psicologia, Representante do Conselho Federal de Engenharia e Agronomia e Representante do Conselho Federal de Economia, indicados pelo Deputado Alencar Santana Braga.";"2224520";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2224520";"REQ 106/2019 CCJC";"Requer a realização de Audiência Pública para debater a PEC 108/2019 que dispõe sobre a natureza jurídica dos conselhos profissionais.";"294";"REQ";"106";"2019"
"2224532-34";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224532-34";"2019-11-21";"Aprovado o Parecer.";"2224532";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2224532";"PEC 162/2019";"Altera a redação do inciso VIII-A do artigo 93 da Constituição Federal, para permitir a permuta entre juízes de direito no âmbito de tribunais de justiça de diferentes unidades da federação.";"136";"PEC";"162";"2019"
"2224567-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224567-2";"2019-10-15";"Aprovado com a inclusão do ex-Deputado Givaldo Carimbão, por sugestão do Deputado Pastor Eurico, e subscrição da Deputada Carla Zambelli.";"947642";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/947642";"PL 399/2015";"Altera o art. 2º da Lei nº 11.343, de 23 de agosto de 2006, para viabilizar a comercialização de medicamentos que contenham extratos, substratos ou partes da planta Cannabis sativa em sua formulação.";"139";"PL";"399";"2015"
"2224568-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224568-2";"2019-10-15";"Aprovado";"947642";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/947642";"PL 399/2015";"Altera o art. 2º da Lei nº 11.343, de 23 de agosto de 2006, para viabilizar a comercialização de medicamentos que contenham extratos, substratos ou partes da planta Cannabis sativa em sua formulação.";"139";"PL";"399";"2015"
